City ID,City,Country,Date,Max Temp,Clouds,Humidity,Wind Speed,Lat,Lng
370,Van,TR,1601155297,59.0,40,72,8.05,38.49,43.38
371,Valera,VE,1601155298,82.08,92,65,0.98,9.32,-70.6
372,Xai-Xai,MZ,1601155298,70.86,92,76,17.94,-25.05,33.64
373,Vestmannaeyjar,IS,1601155298,50.27,100,97,11.61,63.44,-20.27
374,Lexington,US,1601155252,77.0,20,64,11.41,37.99,-84.48
375,Pangoa,PE,1601155299,88.39,8,42,5.14,-12.12,-73.0
376,Murovani Kurylivtsi,UA,1601155299,66.99,100,72,21.72,48.72,27.52
377,Rawson,AR,1601155151,57.06,95,48,13.69,-43.3,-65.1
378,Finschhafen,PG,1601155299,79.43,99,78,6.11,-6.6,147.87
379,Erzin,TR,1601155300,79.0,19,79,1.36,36.96,36.2
380,Alugan,PH,1601155300,78.01,79,91,3.85,12.22,125.48
381,Onega,RU,1601155300,54.37,80,88,7.54,63.91,38.14
382,Port Hedland,AU,1601155301,69.8,25,94,8.05,-20.32,118.57
383,Pandamatenga,BW,1601155301,74.71,0,20,6.4,-18.53,25.63
384,Adelaide,AU,1601155210,46.0,75,87,3.36,-34.93,138.6
385,Bhadrāchalam,IN,1601155301,73.94,100,95,0.89,17.67,80.88
386,Mabaruma,GY,1601155302,81.99,98,77,4.16,8.2,-59.78
387,El Bagre,CO,1601155302,87.94,71,60,4.16,7.59,-74.81
388,Srednekolymsk,RU,1601155302,40.1,0,70,6.89,67.45,153.68
389,Umm Hājar,TD,1601155303,81.41,60,63,7.96,13.3,19.7
390,Christchurch,NZ,1601155142,59.0,1,51,13.87,-43.53,172.63
391,Yershichi,RU,1601155303,59.95,0,52,12.08,53.67,32.75
392,Kiunga,PG,1601155304,73.38,100,99,0.29,-6.12,141.29
393,Richards Bay,ZA,1601155061,63.68,100,77,11.16,-28.78,32.04
394,Malé,MV,1601155117,82.4,75,83,5.82,4.17,73.51
395,Coquimbo,CL,1601155006,60.8,0,51,13.87,-29.95,-71.34
396,Ballina,AU,1601155304,55.99,0,50,5.82,-28.87,153.57
397,Rio Grande,BR,1601155305,64.0,100,96,4.0,-32.03,-52.1
398,Ammon,US,1601155305,64.99,1,36,16.11,43.47,-111.97
399,Binga,ZW,1601155305,77.36,0,34,2.33,-17.62,27.34
400,Woodward,US,1601155305,96.8,1,19,17.22,36.43,-99.39
401,Kokoda,PG,1601155306,75.13,78,69,0.4,-8.88,147.74
402,Port Blair,IN,1601155051,81.3,83,79,11.03,11.67,92.75
403,Peniche,PT,1601155306,66.0,1,82,5.01,39.36,-9.38
404,Port-Gentil,GA,1601155306,78.8,75,78,11.41,-0.72,8.78
405,Tual,ID,1601155306,80.13,79,85,15.14,-5.67,132.75
406,Panabá,MX,1601155307,86.59,100,72,12.1,21.28,-88.27
407,Lüderitz,NA,1601155125,55.22,0,61,23.0,-26.65,15.16
408,Yerbogachën,RU,1601155307,36.57,0,91,5.99,61.28,108.01
409,Cabo San Lucas,MX,1601155084,88.0,20,70,6.93,22.89,-109.91
410,Minsk,BY,1601155307,60.8,0,67,13.42,53.9,27.57
411,Namatanai,PG,1601155308,81.95,8,76,7.83,-3.67,152.43
412,Nelson Bay,AU,1601155308,51.8,0,62,20.8,-32.72,152.15
413,Bose,IT,1601155308,51.01,66,56,7.74,45.46,8.01
414,Niamey,NE,1601155308,87.8,16,58,5.82,13.51,2.11
415,Vizinga,RU,1601155309,47.8,0,94,4.43,61.07,50.1
416,Sakakah,SA,1601155309,78.8,0,27,8.05,29.97,40.21
417,Nome,US,1601155180,39.0,20,55,5.82,64.5,-165.41
418,Cururupu,BR,1601155310,78.55,92,77,4.36,-1.83,-44.87
419,Tezu,IN,1601155310,74.61,100,75,1.63,27.92,96.17
420,Moyeuvre-Grande,FR,1601155310,50.0,100,93,5.99,49.25,6.05
421,Vágur,FO,1601155310,47.84,100,71,13.09,61.47,-6.81
422,Fria,GN,1601155311,71.1,67,99,2.15,10.42,-13.58
423,Etchoropo,MX,1601155311,99.0,0,46,13.0,26.77,-109.67
424,Nyuksenitsa,RU,1601155311,49.37,0,91,4.72,60.41,44.24
425,Henties Bay,NA,1601154942,55.0,0,83,11.52,-22.12,14.28
426,Dwārka,IN,1601155312,81.54,28,76,13.11,22.24,68.97
427,Byādgi,IN,1601155312,69.75,100,95,3.09,14.68,75.48
428,Zhifang,CN,1601155312,68.0,43,94,2.24,30.35,114.32
429,Huilong,CN,1601155313,70.0,0,88,10.31,31.81,121.66
430,Grand Gaube,MU,1601155045,70.0,1,74,4.0,-20.01,57.66
431,Geraldton,AU,1601155313,57.2,90,87,8.05,-28.77,114.6
432,Kodinsk,RU,1601155313,36.5,46,92,3.71,58.69,99.18
433,Muroto-misakicho,JP,1601155101,72.39,11,76,10.31,33.28,134.15
434,Yurginskoye,RU,1601155314,45.46,42,86,3.98,56.82,67.39
435,Pisco,PE,1601155169,68.0,4,68,6.93,-13.7,-76.22
436,Poum,NC,1601155314,76.12,0,78,7.0,-20.23,164.02
437,Varzob,TJ,1601155314,55.4,0,54,2.24,38.77,68.82
438,Kollam,IN,1601155026,80.6,20,100,2.24,8.88,76.6
439,Mandurah,AU,1601155315,48.2,89,100,5.82,-32.55,115.7
440,Terråk,NO,1601155315,42.8,97,87,4.7,65.09,12.37
441,Tsiroanomandidy,MG,1601155315,67.17,89,69,2.26,-18.77,46.03
442,Marion,US,1601155046,75.99,40,60,18.34,39.77,-86.16
443,Serafimovskiy,RU,1601155316,47.44,59,71,0.98,54.42,53.8
444,Mehamn,NO,1601155316,40.91,0,69,17.02,71.04,27.85
445,Broken Hill,AU,1601155094,41.0,1,86,6.93,-31.95,141.43
446,Quelimane,MZ,1601155316,76.57,0,66,9.04,-17.88,36.89
447,Budogoshch',RU,1601155317,57.2,0,79,7.92,59.28,32.47
448,Kasongo-Lunda,CD,1601155108,74.48,13,73,1.39,-6.47,16.82
449,Kidal,ML,1601155099,94.06,0,11,3.24,18.44,1.41
450,Half Moon Bay,US,1601155317,82.0,1,68,20.8,37.46,-122.43
451,Sarab,IR,1601155317,70.48,71,38,4.45,38.61,44.99
452,Ahipara,NZ,1601155129,60.91,99,92,16.46,-35.17,173.17
453,Kati,ML,1601155318,75.2,20,94,3.8,12.74,-8.07
454,Ilulissat,GL,1601155097,33.8,100,80,8.05,69.22,-51.1
455,Maragogi,BR,1601155318,74.84,100,84,6.82,-9.01,-35.22
456,Tigil',RU,1601155319,38.61,0,77,5.82,57.8,158.67
457,Sinnamary,GF,1601155133,81.82,4,75,9.75,5.38,-52.95
458,Bilibino,RU,1601155319,33.12,99,93,1.99,68.05,166.44
459,Slonim,BY,1601155319,66.09,5,56,16.24,53.09,25.32
460,Ferkessédougou,CI,1601155319,72.25,14,88,5.48,9.6,-5.2
461,Along,IN,1601155320,71.37,100,89,1.5,28.17,94.77
462,Tomter,NO,1601155320,48.99,100,91,5.01,59.65,11.0
463,Ellisras,ZA,1601155320,69.87,0,19,7.65,-23.66,27.74
464,Kumul,CN,1601155074,55.71,2,36,12.17,42.8,93.45
465,Zagăr,RO,1601155321,55.4,100,93,4.7,46.35,24.62
466,Bullhead City,US,1601155321,102.99,5,8,8.05,35.15,-114.57
467,Bourail,NC,1601155321,74.34,45,78,4.0,-21.57,165.48
468,Wagga Wagga,AU,1601155322,42.01,7,100,3.36,-35.12,147.37
469,San Quintín,MX,1601155123,72.9,59,68,10.18,30.48,-115.95
470,Moose Factory,CA,1601155111,69.8,1,68,10.29,51.26,-80.61
471,Martinsville,US,1601155322,73.99,75,73,1.97,36.69,-79.87
472,Waipawa,NZ,1601155323,60.8,64,77,28.86,-41.41,175.52
473,New Richmond,US,1601155216,69.8,90,73,5.82,45.12,-92.54
474,Khandyga,RU,1601155323,47.32,100,54,7.27,62.67,135.6
475,Pochutla,MX,1601155324,82.4,90,78,2.62,15.74,-96.47
476,Slave Lake,CA,1601155324,55.4,20,54,21.92,55.28,-114.77
477,Kalat,PK,1601155324,56.19,0,30,0.98,29.02,66.59
478,Goderich,CA,1601155326,82.0,98,66,18.92,43.75,-81.72
479,Ishigaki,JP,1601155110,76.87,100,82,22.15,24.34,124.16
480,Mananjary,MG,1601155326,69.44,7,80,10.71,-21.22,48.33
481,Tautira,PF,1601155181,82.4,40,69,9.17,-17.73,-149.15
482,Marsh Harbour,BS,1601155327,84.51,28,68,2.55,26.54,-77.06
483,Hofn,IS,1601154953,49.69,100,95,24.23,64.25,-15.21
484,Praia,CV,1601155327,80.6,40,83,4.7,14.92,-23.51
485,Alofi,NU,1601155080,77.0,84,69,18.34,-19.06,-169.92
486,Nagato,JP,1601155328,69.8,75,73,8.05,34.38,131.2
487,Otradnoye,RU,1601155113,59.0,0,81,6.71,59.78,30.82
488,Fairbanks,US,1601155227,48.0,40,70,4.16,64.84,-147.72
489,Victor Harbor,AU,1601155328,48.0,96,91,2.33,-35.57,138.62
490,Barkly West,ZA,1601155328,48.2,0,31,4.7,-28.54,24.52
491,Saýat,TM,1601155329,53.6,0,34,9.17,38.78,63.88
492,Três de Maio,BR,1601155329,95.0,1,35,1.01,-27.77,-54.24
493,Asău,RO,1601155091,55.99,86,98,6.38,46.43,26.4
494,São Paulo de Olivença,BR,1601155330,86.07,48,66,1.79,-3.38,-68.87
495,Gubkinskiy,RU,1601155330,43.95,82,93,11.07,64.43,76.5
496,Jishou,CN,1601155330,60.03,100,91,1.3,28.32,109.72
497,Igrim,RU,1601155330,48.15,3,96,6.13,63.19,64.42
498,Tagusao,PH,1601155331,79.29,100,80,5.17,9.19,117.81
499,Matagami,CA,1601155331,66.2,40,72,11.41,49.75,-77.63
500,Ust-Tsilma,RU,1601155331,50.0,2,94,5.46,65.44,52.15
501,Chernyshevskiy,RU,1601155331,34.54,0,95,4.16,63.01,112.47
502,Katsuura,JP,1601155115,66.0,100,92,5.99,35.13,140.3
503,Timrå,SE,1601155332,51.01,90,93,4.7,62.49,17.33
504,San Nicolas,PH,1601155332,77.0,20,100,2.24,18.17,120.6
505,Sosnovka,RU,1601155332,48.22,99,80,2.93,56.26,51.28
506,Bontang,ID,1601155333,77.81,100,85,6.69,0.13,117.5
507,Malmyzh,RU,1601155333,49.01,92,78,4.59,56.52,50.68
508,Orsk,RU,1601155333,39.2,0,64,2.93,51.2,58.57
509,Province of Mantua,IT,1601155102,55.0,72,72,1.01,45.17,10.78
510,Dve Mogili,BG,1601155334,59.0,90,100,5.82,43.6,25.87
511,Ferme-Neuve,CA,1601155334,70.68,96,71,7.61,46.7,-75.45
512,Bursa,TR,1601155334,84.2,2,30,9.17,40.17,29.08
513,Hobyo,SO,1601155334,76.71,7,87,18.97,5.35,48.53
514,Yenagoa,NG,1601155335,74.28,100,93,3.58,4.92,6.26
515,Kokopo,PG,1601155335,79.0,2,80,3.51,-4.35,152.26
516,Bantry,IE,1601155335,46.4,0,70,5.82,51.68,-9.45
517,Tolaga Bay,NZ,1601155335,62.29,81,84,18.66,-38.37,178.3
518,Weiser,US,1601155336,71.01,1,37,4.7,44.25,-116.97
519,Bhīm Tāl,IN,1601155336,57.72,0,77,3.94,29.35,79.57
520,Olafsvik,IS,1601155336,46.13,42,84,8.95,64.89,-23.71
521,Bereda,ES,1601155113,60.01,100,100,5.01,43.27,-7.54
522,Wattegama,LK,1601155336,76.14,85,81,4.74,6.8,81.48
523,Deputatsky,RU,1601155337,32.76,0,90,6.29,69.3,139.9
524,The Valley,AI,1601155337,87.8,40,79,8.05,18.22,-63.06
525,Cam Ranh,VN,1601155337,78.8,75,94,3.36,11.92,109.16
526,Stavropol,RU,1601155338,59.0,40,77,15.66,45.04,41.97
527,Lar,IN,1601155338,78.44,0,83,2.73,26.2,83.97
528,Kivertsi,UA,1601155338,70.0,89,69,14.0,50.83,25.46
529,Najrān,SA,1601155137,77.0,0,22,3.71,17.49,44.13
530,Hualmay,PE,1601155339,65.5,20,71,10.69,-11.1,-77.61
531,Russell,US,1601155339,84.2,20,48,3.36,32.35,-85.2
532,Manado,ID,1601155339,73.4,20,94,1.12,1.49,124.85
533,Acarí,PE,1601155339,68.2,45,57,7.96,-15.43,-74.62
534,Coatzacoalcos,MX,1601155194,84.2,90,79,11.41,18.15,-94.42
535,Port Macquarie,AU,1601155200,46.99,0,80,8.23,-31.43,152.92
536,Tazovsky,RU,1601155340,45.57,100,94,16.71,67.47,78.7
537,Qasigiannguit,GL,1601155340,33.8,100,80,8.05,68.82,-51.19
538,Baykit,RU,1601155340,36.97,39,87,4.0,61.67,96.37
539,Basco,PH,1601155340,83.1,100,79,11.05,20.45,121.97
540,Fredericton,CA,1601155166,69.8,1,60,10.29,45.95,-66.67
541,Tahe,CN,1601155341,55.22,100,95,3.0,52.33,124.73
542,Ordzhonīkīdze,KZ,1601155341,46.15,0,58,3.24,52.44,61.74
543,Omboué,GA,1601155341,75.76,100,82,10.96,-1.57,9.26
544,Găiseni,RO,1601155342,64.0,75,93,5.82,44.52,25.65
545,Sterling,US,1601155342,73.0,90,73,5.82,39.01,-77.43
546,Alta Floresta,BR,1601155342,89.6,20,52,5.82,-9.88,-56.09
547,Parabel',RU,1601155342,36.5,48,91,5.77,58.7,81.48
548,San Joaquin,VE,1601155342,80.85,93,75,7.83,10.26,-67.79
549,Vicuña,CL,1601155343,60.8,20,59,12.75,-30.03,-70.71
